business_name,week,business_engagement_rate,business_total_posts,rolling_engagement_rate,weekly_growth,trend
LOFT Palestine,2026-02-16,0.0009107468123861,2,0.0009107468123861,0.0,inconsistent
LOFT Palestine,2026-02-23,0.0300546448087431,1,0.0154826958105646,16.000000000000988,inconsistent
LOFT Palestine,2026-03-02,0.0209471766848816,2,0.017304189435336934,0.11764705882353121,inconsistent
LOFT Palestine,2026-03-16,0.0357468123861566,2,0.02891621129326043,0.6710526315789489,inconsistent
LOFT Palestine,2026-03-30,0.002959927140255,1,0.019884638737097737,-0.31233595800524894,inconsistent
